Date,Close,High,Low,Open,Volume,RSI_1,RSI_2,RSI_3,RSI_4,RSI_5,RSI_6,RSI_7,RSI_8,RSI_9,RSI_10,RSI_11,RSI_12,RSI_13,RSI_14,RSI_15,RSI_16,RSI_17,RSI_18,RSI_19,RSI_20,SMA_50,SMA_200,Trend
1997-01-30,47.835025787353516,47.85406839316058,47.168534584106155,47.45417367121217,2126300,100.0,100.0,100.0,89.99982829375504,61.76534706551263,45.985599981283485,52.25855479892006,57.71441392249585,58.42701560852307,61.65823330063782,63.54692150407756,61.7226251625846,66.59727089777326,65.637922165285,68.95933882869673,71.10750976142137,66.29010474891922,69.17389557283664,65.13855247042903,68.14688912796338,,,0
1997-01-31,47.77787780761719,48.38724093629146,47.75883520984612,48.1016019697254,3208100,0.0,91.4257587811425,94.91353933595222,95.45301407407632,86.29996021019991,60.0,44.999849757250644,51.26596241036199,56.741356802016746,57.45826941764228,60.71415430655263,62.62115482047158,60.84888366449838,65.77309776884512,64.83718006242606,68.19849610770285,70.37670222618598,65.6545221700477,68.56690336158326,64.60003818778013,,,0
1997-02-03,47.92069625854492,48.07303703743162,47.749312882297396,47.968302751947014,755000,100.0,71.42121327737505,92.9388197586727,95.48718844700963,95.91698236624785,87.5763336933314,62.666647672942304,47.79643844695426,53.47441861028096,58.490343942056086,59.150900185233795,62.162021154593916,63.93421857583048,62.186611032167804,66.79989551097856,65.87748883402926,69.05183232526954,71.1185086640327,66.45822004712707,69.24141686249786,,,0
1997-02-04,48.215850830078125,48.26345731786454,47.7969137375577,47.98733968870335,654100,100.0,100.0,88.45777507261562,94.82580569399688,96.34019724482641,96.62805013921307,89.58218130447575,67.18740707585116,52.76047984406665,57.45855191801138,61.6912770139091,62.254577520803345,64.83999678017761,66.37530671962,64.68063994762576,68.7380927769323,67.8436132779774,70.67787932001559,72.53962257911479,68.00548261107265,,,0
1997-02-05,47.31134796142578,48.425340255949195,46.99714500656021,48.282520731010294,2255400,0.0,24.603237694883347,32.62427469723404,31.292194394703785,52.132469243871085,61.00372960589311,63.00358236729758,59.93017253052684,49.003049977627406,40.85512723272278,45.51448735370184,49.89939394525676,50.49695090867382,53.283376104418586,54.972885445080806,53.80533056872542,58.30679933771147,57.66192912999586,60.87609052178938,63.034684444719524,,,0
1997-02-06,47.62553787231445,47.65410176947897,47.16851551768208,47.39702669499827,2483100,100.0,25.780895412131855,40.25138214823886,45.4022128325869,43.888253284245856,58.6061549475703,65.41069576241884,66.99325439014555,64.06222611744084,53.38546693307319,45.15405673015318,49.183778095572166,53.018758811500966,53.54461253727148,56.007038998344306,57.50845401875267,56.354446595098786,60.39454677217745,59.759682078664596,62.6741885893326,,,0
1997-02-07,48.27299880981445,48.29204141289525,47.397039068097904,48.02544496976412,2321000,100.0,100.0,51.531170214288196,58.150215152830874,60.7442223925644,59.274080201100496,67.62809894007452,71.94437643288,72.9946094416187,70.36072893390113,60.39845306041769,52.29890350776203,55.37655601436305,58.36123258292894,58.77481763420975,60.72563129214644,61.926638102461126,60.810853896746494,64.09912749813728,63.48774526125721,,,0
1997-02-10,47.815982818603516,48.46343141112941,47.78741891010973,48.29204796016668,1670000,0.0,58.62149952336875,67.78553086220573,41.39391302206057,48.000372972327206,50.6900224780573,49.662153931115135,58.61109936363292,63.480415262426064,64.6919930731196,62.61468142822486,54.60024183331771,47.89482710872252,50.99035070030974,54.02483414238729,54.44787264701961,56.45173134347648,57.69237793567902,56.72276711589298,60.12915926540927,,,0
1997-02-11,48.36821746826172,48.36821746826172,47.60651325616311,48.00640796751488,1664300,100.0,54.71729492117368,72.41426949760188,76.81182983006232,52.649481937461026,57.0574498010571,58.908427759267404,57.90962274336974,64.3540754699258,68.02578262226498,68.95838497962944,67.0040559709391,59.319237297627964,52.707102167787056,55.271313152035525,57.81257291670224,58.16904762442188,59.86498090414825,60.92112719863567,59.97417568216991,,,0
1997-02-12,49.05373764038086,49.13942934045141,48.301554939761665,48.36820403981653,2675400,100.0,100.0,73.03375844636417,80.48801143970215,82.79580392466595,61.765017809796724,64.69162524929564,65.95264464788745,65.02339955683797,69.5917769957351,72.30480170745912,73.00723349093238,71.20135739880031,63.96841336091685,57.5714475410324,59.64687278002629,61.726816831685724,62.020441423675635,63.423698489615894,64.30290568327379,,,0
1997-02-13,49.58694839477539,49.70120403623801,49.168011042745796,49.244181470387545,1104800,100.0,100.0,100.0,79.48744289891997,84.10623789434584,85.67182886180953,66.74465387005674,68.98088518771522,69.95837769818992,69.08721694764789,72.71068238153313,74.91589054844488,75.4934973536048,73.79425177780068,66.90987989242005,60.71441820434631,62.50022131806416,64.30299163305845,64.55855065908905,65.78354483607288,,,0
1997-02-14,49.47267150878906,49.64405489738764,49.30128812019049,49.47267150878907,1112900,0.0,82.35072318614311,91.42714056776556,93.93834542345787,75.60931517290463,80.8914214845031,82.70857868606396,64.93224318126195,67.23051238244156,68.23776582032181,67.40867621571076,71.14672269040304,73.43213343832167,74.03206347298502,72.39725815308918,65.75935097108666,59.76557874182726,61.567210664008975,63.388560236439886,63.64696477491049,,,0
1997-02-18,49.89161682128906,49.92970202496944,49.20608315504234,49.56789259000589,833100,100.0,78.56861805252503,89.28419403417526,93.47717217112597,95.04046991121287,79.31000658991785,83.23998025876242,84.65444030477784,68.1071594036111,70.01945897689644,70.86476895664106,70.07417932466356,73.25563518964546,75.23060356650413,75.752858384968,74.18861511315335,67.78983323938064,61.9458088581769,63.56139686115392,65.20267496117589,,,0
1997-02-19,49.558345794677734,49.96776152362512,49.453611538435375,49.75829301114041,648100,0.0,55.69479027734812,48.34951969218036,68.02553117266791,78.53717969591807,83.0310937034455,70.7684190542876,75.82631105710318,77.69881941786288,63.531500716318604,65.57950081726149,66.4900852240408,65.79361372459083,69.23031928409517,71.38643464671196,71.95953188030828,70.54656427811237,64.73601356323036,59.38587943691818,61.041798343783555,,,0
1997-02-20,48.958526611328125,49.57741113675331,48.84427100663424,49.37746382853902,1193900,0.0,0.0,30.986265193494873,28.571354241190477,47.619156636389825,60.99254405655606,67.64667412179352,59.27819775576522,65.35080590248339,67.68898378406723,56.67820130924139,58.861858318930615,59.8413304079621,59.276592179439604,62.999843747406516,65.37418511315352,66.01036530960013,64.81943759632189,59.880997805971575,55.274710421565615,,,0
1997-02-21,48.977577209472656,49.21560975811901,48.834757680284845,48.99661981336436,1844400,100.0,3.078288634248267,2.000817314241303,31.945178647940295,29.48746593935472,48.113508845200954,61.26735528212825,67.83595176816104,59.487113108170995,65.50217423822932,67.82065111846217,56.826118941743374,58.99526300239285,59.968467977310134,59.404304755325995,63.10530115599844,65.46655904391682,66.0993804128658,64.90991364460551,59.97633225066306,,,0
1997-02-24,49.558345794677734,49.58690968274383,48.72999304076093,48.72999304076093,787300,100.0,100.0,50.0,39.12946100840378,52.19468912398103,49.30782240077988,59.70645815539139,68.11534455067721,72.70418104888097,64.96638464353865,69.55660164705374,71.37650996140857,60.89640263623792,62.68429605554735,63.49199191299707,62.946803693535166,66.05478862219795,68.06388251056211,68.60583927426718,67.46102390330185,,,0
1997-02-25,49.5964469909668,49.68213868283063,49.28224412079941,49.605968290062776,1653900,100.0,100.0,100.0,51.53914431712413,40.60573390541266,53.11000565507854,50.225702123956694,60.2885491546016,68.48093491525034,72.97255527336443,65.27450020428577,69.78953448466055,71.58251996930294,61.13677136254396,62.90324854691294,63.70159518117444,63.15772076381836,66.23189117414456,68.22068976366185,68.75738226555085,,,0
1997-02-26,49.11085891723633,49.625009049367144,48.5205383951602,49.54883865942184,1597800,0.0,7.2755350300840576,56.03380686429935,56.77931285035702,37.016778820612714,31.018223974031997,42.69226087103917,40.808447708519296,50.914516467892376,59.74965669693877,64.84681853888452,58.69545938978177,63.58874170613798,65.56817634281134,56.69519718244748,58.526606804363084,59.35828676503277,58.88577391984493,62.10251105455671,64.20306657697579,,,0
1997-02-27,48.37773513793945,49.244173614135576,48.368213836003235,49.244173614135576,1813100,0.0,0.0,3.031572301846012,33.67849187583427,34.35900596870795,25.969183655721622,22.866804592860206,32.93783503916741,31.805094766327244,41.23476062156483,50.104781479170114,55.51395976149859,50.943413082709455,56.067685414833186,58.18713672943295,51.09129407722814,52.963076910901435,53.81828954109817,53.42957260276086,56.75973062067903,,,0
1997-02-28,48.23490524291992,48.67288503786156,48.177777443579714,48.29203304226014,2961200,0.0,0.0,0.0,2.722208291996907,31.24955456291306,31.904599282262424,24.542183138485385,21.753077394370862,31.53413197507328,30.494357931256133,39.761997882305806,48.577093928005766,53.99983974125497,49.66547946380237,54.80481401806641,56.938398269018585,50.12602275221581,52.00004079337282,52.85717760733226,52.48217210067541,,,0
1997-03-03,48.55866622924805,48.59675145766314,47.9493025746065,47.9873878030216,1210400,100.0,69.38862272511732,26.986499119231283,19.21085035491815,20.996945415910403,40.90973055751003,41.394275055458046,32.90001539951295,29.53282655223677,37.565429131026406,36.432609492210624,44.27364712817535,51.90134413700493,56.6782057720224,52.373631974521,57.00023580802022,58.93600984287367,52.1742117826035,53.90013199442171,54.691311221933475,,,0
1997-03-04,48.292015075683594,48.82520767115644,48.1968021122063,48.69190952228823,1478700,0.0,54.83643787999198,44.15472257628177,22.079141725134562,16.586507925650736,18.183525947849347,36.666488605573896,37.132357273316444,30.149648571623345,27.2975039089401,35.02430933238368,34.037552724759124,41.70127913036757,49.27769115728514,54.08460459309758,50.151302965902346,54.80750762897718,56.76712392231848,50.467246852180004,52.1983295775704,,,0
1997-03-05,49.11085891723633,49.11085891723632,48.415804108985405,48.57766618761918,1254800,100.0,75.43506374843616,81.07858635512197,73.61737164204783,50.0,41.23739584882178,42.03447882488429,51.965999723154106,52.234451500993195,44.418327125447504,41.0088395586283,46.200049198599686,45.1170615668722,50.52809475375564,56.09345685573757,59.741775953273084,55.89792117344035,59.582131571953106,61.15676483123102,54.9893608107815,,,0
1997-03-06,48.82523727416992,49.30130238019731,48.67289644024115,49.12991894202745,1528500,0.0,74.13937809338616,59.720947055059405,67.4151815656918,62.17555382111661,44.44495554421244,37.3837712893555,38.15473182036711,47.92751088530341,48.19603303839438,41.46388697401056,38.47762628673273,43.58515568718785,42.62001102869975,47.9934504077416,53.58200628230174,57.2800787196175,53.73708106723886,57.464442940187425,59.06489652472365,,,0
1997-03-07,49.263206481933594,49.4536324830234,48.90139707986295,49.01565268051684,1859300,100.0,60.52718981469278,81.48241578869269,69.47227253653733,74.10630766946932,69.45512148921725,52.531699332732366,45.23177658446803,45.82250294539757,53.47205606037842,53.686557243874965,46.88153718785747,43.79703041877783,48.0903367072689,47.10873542307574,51.70804449108916,56.56405137180997,59.81889266123952,56.325909722537006,59.66282903991807,,,0
1997-03-10,49.77737808227539,49.77737808227538,49.08232287951982,49.32035548320323,1074900,100.0,100.0,76.92435710939618,86.11199216511137,76.22851494512568,79.13604265744343,75.08457055659322,59.459614564181194,52.25680896823433,52.706333285571,58.641955462786875,58.811523693256504,52.087493074167845,48.97627663742069,52.53984960015262,51.5576323987539,55.44417722318205,59.61028453391538,62.43946813246366,59.01822286373923,,,0
1997-03-11,49.51077651977539,49.84402213096618,49.51077651977539,49.81545822143554,624600,0.0,65.85415903261267,78.1248630612922,63.291916015823105,76.23014211472623,68.38150816890455,71.89494990756597,68.53525204997317,55.27655136730507,48.998044093555144,49.44856973050227,55.4474445824087,55.620198224289275,49.56856406218213,46.7428235105273,50.30410451282695,49.40298507462687,53.305836660048186,57.518690352409344,60.397047976006384,,,0
1997-03-12,49.07278823852539,49.567895919628086,48.92996871513038,49.548853316508755,1055600,0.0,0.0,42.18804285566729,57.471068519141056,49.01998523103995,64.13831405397116,58.4898933141161,62.49971545770336,59.94513375965836,49.54973245625908,44.44470524247202,44.890213823712664,50.892823287595775,51.06765206369484,45.92029436086129,43.48498046869072,47.01717924013433,46.229050279329606,50.12958544076175,54.38377798738167,,,0
1997-03-13,48.31108856201172,49.034707547173895,48.1777903279029,48.90140931306507,2514100,0.0,0.0,0.0,25.962216323873292,39.37019797248164,35.21163121727979,50.270707499463995,46.73341339451,50.92605902553978,49.21705336728447,41.98508301443912,38.26124460789062,38.68793450259378,44.531347813240245,44.70421723062407,40.70956687778639,38.783993762959994,42.21960350644453,41.58301922024793,45.42269333660618,47.88547821044922,,0
1997-03-14,48.55866622924805,48.76813498553108,48.29206963034237,48.53010230793672,1642700,100.0,24.530191702951143,17.10658105600541,14.445557336182333,34.18922829058994,45.00055803731124,40.645969251129564,53.536043350563084,50.0,53.71210133137388,52.008686946372336,44.727805676839985,40.932337844143724,41.32302223446581,46.696961439134036,46.85661540897496,42.81856616861216,40.86198717422334,44.07443038350344,43.430900633227274,47.954412841796874,,0
1997-03-17,48.691932678222656,48.768103085228084,47.796930395908824,48.29203804144413,3013500,100.0,100.0,33.332999455779586,24.095943542178034,20.61811385438287,37.903431652886425,47.6189437908568,43.2100429461584,55.12223674978648,51.597769205931336,55.084690374029705,53.38795301248728,46.09946005692809,42.27662561439967,42.649785796069054,47.79410205106088,47.94726076244432,43.892850823957616,41.92317293537408,45.02438384005367,48.01306365966797,,0
1997-03-18,48.16826629638672,48.81571482537551,47.96831895655194,48.74906571209725,1352500,0.0,20.286160582076647,42.10499679476365,22.856907371327438,18.0992489163402,16.063949437723153,31.023380291374338,40.11461515413465,36.93949974787597,48.6024686847869,45.84155141042113,49.3359769072466,47.97051816447411,42.00348604578461,38.806238791708004,39.16955309371283,44.21774566322748,44.3691840016352,40.87527049840819,39.16182294680497,48.06923957824707,,0
1997-03-19,48.00638961791992,48.44436937246659,47.56840986337325,48.044474813967454,1510000,0.0,0.0,16.27563523196332,35.71349361645805,20.832933379519304,16.806332254838907,15.037218003211194,29.375132243997527,38.25121179082323,35.35357214401486,46.8881254608068,44.31338445851146,47.7941208961973,46.511566236737316,40.88066914779155,37.84589671006668,38.20583347924955,43.21806477323401,43.368741209358475,40.02467619845313,48.11113288879395,,0
1997-03-20,47.758846282958984,48.13969832668274,47.45416464797998,47.98735750919324,1808200,0.0,0.0,0.0,12.497406434903297,28.98510331292333,18.34836082144551,15.151230024433545,13.698344442645492,27.167860306505872,35.71425651256726,33.17547873804935,44.48844389938049,42.16397104001506,45.614169498101525,44.44451293008985,39.275175145127164,36.46589924467785,36.82048651505957,41.77383564613715,41.92319446905666,48.15607406616211,,0
1997-03-21,47.9799690246582,48.171124279736524,47.92262244813471,48.13289322872086,2810600,100.0,47.181298735125104,35.0686356954015,19.157944138361827,27.52589598938087,39.21472148705906,26.20947382407654,22.011839932151943,20.056584780575093,31.74893741231007,39.309829773191744,36.661219376993245,46.915290694473455,44.56581545365707,47.7432727036964,46.565765950915804,41.33326706854313,38.47004033513205,38.802668554529355,43.46154211568243,48.19782051086426,,0
1997-03-24,48.64899444580078,48.677667723470215,47.769680597271574,48.018182337073306,2145600,100.0,100.0,78.24161159338651,68.49568795975037,48.82247096976671,52.308412217163685,57.66546783757308,42.85526862440688,37.340758531263276,34.62846809019244,42.66093685047294,48.09364537454931,45.294904468004574,53.11664885978211,50.75353568912285,53.2773773976263,52.09945987822902,46.78963838720129,43.830828346957375,44.10815171532196,48.243044738769534,,0
1997-03-25,48.171119689941406,48.9166251137143,48.03731102413601,48.534314639984615,2125800,0.0,58.33336105077947,65.06822003295977,55.09821468627734,50.08026681203401,38.6834366120599,42.040124922237005,47.390542458801406,36.90825526484576,32.743681139679765,30.639292207272703,38.28839885323803,43.58756502260599,41.27610207173408,49.02579916929184,47.0057442977014,49.53066151997067,48.51100655989541,43.87489973709114,41.26295389188484,48.280044631958006,,0
1997-03-26,48.38137435913086,48.72545367104882,48.13287263385678,48.36225884180208,1335300,100.0,30.55452383460188,64.78848694381202,69.72175493551444,60.268935373609565,55.36067615624214,43.816939297231364,46.64807853749023,51.215088864708015,40.5387064780498,36.19952529491938,33.98526459143288,40.951241680960685,45.821002304346074,43.48239226843969,50.69647572874998,48.673313610210656,51.04538420238133,50.02545498789688,45.372154030821655,48.30963348388672,,0
1997-03-27,47.100669860839844,48.55345026239172,46.584550507656935,48.55345026239172,2898500,0.0,14.101973667377948,10.679147016767473,33.333092311051786,38.48932238330009,35.4223025036931,33.66791473309742,29.01853796722156,31.42838261890394,35.49671634805249,30.017494099703214,27.570390408940668,26.26695970933848,32.428040940566746,36.917935899520856,35.38461965158882,42.259778627051524,40.84456029791439,43.155894323820775,42.424619562142894,48.31589332580566,,0
1997-03-31,46.10663986206055,47.17710911258932,46.03017777273707,47.04330045627322,4270700,0.0,0.0,8.460989369459256,7.096332289168117,24.209991198200143,28.55954790088353,26.83545811099451,25.816313471532723,22.991646255879147,25.077815912442944,28.667764748616264,24.984589726398468,23.265790839162264,22.33069674304228,27.918089247238953,32.08000160928559,30.915886618453428,37.42568554984243,36.311454114119485,38.53336249086429,48.29846420288086,,0
1997-04-01,46.402931213378906,46.60364420111958,45.90592762468773,46.03017852186052,3210900,100.0,22.962601626016266,11.52424630441007,18.212690784204,15.542248773362289,29.926613184377942,33.66093140206763,31.76581436690911,30.63783532294262,27.481051820961667,29.334000364233972,32.53637527807764,28.555136598258755,26.678059937766406,25.651667214413393,30.78726195600926,34.63328317517137,33.422107841878,39.48889058692681,38.35088047672271,48.28124786376953,,0
1997-04-02,45.5714111328125,46.45072527379798,45.533180083204435,46.259570025757654,2672700,0.0,26.271355560140577,13.963878121921226,8.707930987704557,14.020868485461534,12.382943564856873,24.698431628072484,28.04143087234135,26.713775504620287,25.91152283761022,23.617102798433336,25.30041363056867,28.23840759405914,25.190249577388343,23.718087388776368,22.903341392599998,27.69365942346326,31.328145898466317,30.33379214687008,36.144321773303,48.24625869750977,,0
1997-04-03,45.81990432739258,45.95371297582468,45.3802473396871,45.533171509323786,2284200,100.0,23.00834631374086,39.5831370049059,22.983444619863562,14.9213560157894,19.5540473120829,17.40055051178608,28.43469412004862,31.46084792177608,30.038879284766026,29.1765240728175,26.697172344077785,28.24884329108832,30.963700821968274,27.735061213150445,26.166194690614276,25.29523940157702,29.801619108868053,33.232308183462806,32.20586075629794,48.20862281799317,,0
1997-04-04,46.39337158203125,46.40292934296698,45.361133400972456,45.57140414155851,3706700,100.0,100.0,49.71092398200484,57.35295556238151,37.98665284436958,26.47059089115419,29.956664080389075,27.042641118543145,35.78740827460926,38.234313831832836,36.66999357526243,35.71445238908143,32.93790577244576,34.23896111685269,36.526669110915286,32.99520306941581,31.25749107263674,30.28658438752649,34.22678077969783,37.24788274514809,48.1756005859375,,0
1997-04-07,46.5749626159668,46.87125316410859,46.5749626159668,46.60363589481923,2596200,100.0,100.0,100.0,54.68732135544317,60.98646200986534,41.58974152419801,29.501000838072017,32.711922250896365,29.643310985823945,37.81064626602294,40.10854377447781,38.515358152859214,37.540234891220365,34.69836012597533,35.93263236715133,38.1059655332643,34.50481380408371,32.72642880677722,31.73095588152087,35.514002169897466,48.1595401763916,,0
1997-04-08,46.909515380859375,46.966861976679496,46.393396018478285,46.56543580593865,1822700,100.0,100.0,100.0,100.0,61.67446734440549,66.27946010751441,47.2376086544271,34.476190782734506,37.25885117694649,33.97909666212736,41.22263142452658,43.279469763696156,41.64791696802705,40.64591369977027,37.710881018709436,38.83488024578423,40.81881825651154,37.11502815390285,35.2745682277655,34.24103682282258,48.16235763549805,,0
1997-04-09,46.52720260620117,47.1293418346709,46.39339388876345,47.10066853807711,2453200,0.0,46.66883068507147,57.447829317482224,74.02632069995025,77.77790096164719,52.43484435143316,57.38288291908079,42.537367519670376,31.903326547297965,34.587942958547885,31.743606003375476,38.79058634598675,40.81033079257011,39.356504401119466,38.460539791214345,35.82239082433206,36.92346829529896,38.8718160569865,35.49833014893923,33.81107127776721,48.160194854736325,,0
1997-04-10,46.35515213012695,46.82348253309112,46.29780555017216,46.546307396642945,1996500,0.0,0.0,37.636037489700634,48.21489022795383,66.27908056005458,70.7068548817877,49.122993738770475,54.114061544834975,40.71424566698374,30.86669413914136,33.507001586088435,30.83079100637893,37.78731364253085,39.78877695094661,38.40558980523752,37.55192840257732,35.0328748848585,36.12334420779021,38.05494375954872,34.81584513616487,48.151925048828126,,0
1997-04-11,44.883270263671875,46.06843327744856,44.88327026367188,45.91550901760641,4221600,0.0,0.0,0.0,14.171173543997185,20.30152804618949,34.96987645735875,39.77304681476375,31.890988633739482,36.38328352834978,29.791082012443567,24.152813488464133,26.438449484914855,24.74371766728582,30.941164151645964,32.77102188342947,31.826937633211386,31.23844208449458,29.475339604644276,30.473963135975367,32.25602233108327,48.10507713317871,,0
1997-04-14,45.48540115356445,45.542747740435935,44.84503093349956,45.10309057442123,3988500,100.0,29.03216906693153,26.808278645090297,22.90885658180615,31.613438150979633,35.562653687840964,45.5015554333462,48.9157896457839,40.438411883918086,43.90259974630047,36.734696434937725,30.350366973711857,32.282497585389635,30.367803194398093,35.70641691686528,37.29536189150034,36.29129753307993,35.66343730800075,33.77325454570024,34.65463120280988,48.058084640502926,,0
1997-04-15,46.25953674316406,46.26909449868951,45.57137834533187,46.030150610553335,2760400,100.0,100.0,48.32144650929182,45.56873770883145,40.448546327812835,45.77976397668961,48.29233722591925,54.89337057345427,57.25776600435817,48.71328991128923,51.30270747081494,43.87148739933028,36.97165993420094,38.55807704637597,36.47164016638806,40.94539503085987,42.2886442838829,41.23856000189797,40.57962665076152,38.58515155637984,48.02771781921387,,0
1997-04-16,46.794822692871094,46.86172705538133,46.03020140703987,46.10666353562299,2273300,100.0,100.0,100.0,56.49740063385974,53.763482392020165,48.54369496352698,52.573057695243904,54.50669507885581,59.69603271859504,61.594335980148166,53.208321674128555,55.37331081584207,47.932834658743424,40.8592428229765,42.25816696135821,40.10219142198069,44.09529062370641,45.300529355954595,44.23297820223552,43.56166842985824,48.00520034790039,,0
1997-04-17,46.60367202758789,47.10067591303386,46.4889788232542,46.79482736814403,1386000,0.0,73.68653212974777,87.26148167355592,90.90928882043356,53.476206331318515,51.02050790198725,46.296352756289615,50.32160194174757,52.26368439076508,57.509426073124985,59.44074437168345,51.59354213137282,53.768327699380606,46.7254922757458,39.978676296023586,41.368540590002056,39.30016391931195,43.27109510974374,44.47172679900454,43.442437601204105,47.97295677185058,,0
