Date,Close,High,Low,Open,Volume,RSI_1,RSI_2,RSI_3,RSI_4,RSI_5,RSI_6,RSI_7,RSI_8,RSI_9,RSI_10,RSI_11,RSI_12,RSI_13,RSI_14,RSI_15,RSI_16,RSI_17,RSI_18,RSI_19,RSI_20,SMA_50,SMA_200,Trend
2010-08-10,1.2686669826507568,1.309999942779541,1.254667043685913,1.309999942779541,19219500,0.0,1.7249246212564913,0.6947669581500691,0.444650720699741,0.3402938995856175,26.19640128115796,40.808188304414244,37.6865865831136,35.25314336411658,37.118675248528795,34.761905032220554,32.98197962380081,35.78644360550521,42.282760354530055,41.84856461834255,34.68083102919901,42.45549717425219,46.234696683203566,46.469045128032924,53.37893156436527,,,0
2010-08-11,1.1933330297470093,1.2586669921875,1.190000057220459,1.246000051498413,11964000,0.0,0.0,0.5850619412763081,0.389284280498984,0.29599447265371737,0.24581369825941124,20.39205140305863,33.22372174715045,31.124791051507884,29.446099933374967,31.152186564597812,29.47506511778238,28.18533316119327,30.769193224767037,36.87778929191051,36.54707032428511,30.959115283550034,38.389811245272035,42.07169909229518,42.30154844367999,,,0
2010-08-12,1.1733330488204956,1.1933330297470093,1.1593329906463623,1.1866669654846191,10365000,0.0,0.0,0.0,0.4977399315529709,0.34859270104826123,0.2718645681993763,0.22893866571517663,19.259160408729045,31.661481630959983,29.749621766249575,28.21232775447983,29.87720150779316,28.33114539080509,27.137552234387627,29.665035951034042,35.66735890269992,35.3579027619419,30.101522742065058,37.43799886859573,41.089481666567636,,,0
2010-08-13,1.2213330268859863,1.2300000190734863,1.1773329973220825,1.2120000123977661,9510000,100.0,70.58824560634615,33.488221615273815,26.470493492047737,26.739956010673765,20.33433648224465,16.590975684195683,14.34190783966072,28.7580813258882,38.59157263626549,36.48465633056724,34.771596123373286,36.14904765532868,34.43783080539394,33.10580496382629,35.242258563134655,40.365078086972545,40.040231386237856,34.45882920665275,40.95161912360267,,,0
2010-08-16,1.2519999742507935,1.2533329725265503,1.2173329591751099,1.2300000190734863,7287000,100.0,100.0,79.72979830320487,45.21065342125546,37.10689206879024,37.30413954810209,29.382837711170893,24.485708903439246,21.441546340734178,33.73856324956438,42.32809176071332,40.1505577204862,38.36935263033992,39.60047840556134,37.82265980391507,36.43246432373466,38.36477822383384,43.02324876229368,42.69232442306241,36.96917135166039,,,0
2010-08-17,1.2766669988632202,1.2933330535888672,1.2519999742507935,1.2640000581741333,6718500,100.0,100.0,100.0,83.7838778271796,52.01341456316564,43.662010140461405,43.82033533426189,35.2942913676501,29.828079367130755,26.351506049752416,37.266197823052096,45.018995271025354,42.80577768448803,40.98744897347484,42.1171575718718,40.30174402954432,38.87740271703986,40.66602478926669,44.9953439808721,44.6611408663994,,,0
2010-08-18,1.2513329982757568,1.305999994277954,1.2400000095367432,1.305999994277954,9019500,0.0,49.333037700356904,68.59472256211097,80.31055871848204,69.50654990670483,46.13083960950772,39.44015713674073,39.59393235806421,32.50010244489397,27.807595888893673,24.762015320596362,35.3342068279436,42.960317861642395,40.940347783291635,39.27396271043272,40.3887667297277,38.71633828679742,37.40002532000481,39.16422933819994,43.450749499256965,,,0
2010-08-19,1.25266695022583,1.2833329439163208,1.222000002861023,1.2359999418258667,8686500,100.0,5.00207861175555,50.64963112098814,69.10560241436758,80.51259244315864,69.77772514974485,46.44973638463402,39.7469286167945,39.899151816838675,32.78031281069612,28.06416932265539,25.00021927212407,35.51024916353094,43.09733079030889,41.075557665120634,39.40734131116181,40.5172983547829,38.84301566278191,37.525032987686856,39.28229695775925,,,0
2010-08-20,1.273332953453064,1.2740000486373901,1.2339999675750732,1.2433329820632935,4440000,100.0,100.0,46.47816735756776,64.81436717285774,75.32432849806267,83.18553612882093,73.43731009886385,50.94836095721436,44.13137282885182,44.26227242747516,36.842169472194925,31.818258444554687,28.506869339604833,38.12005811673396,45.13890527321397,43.09389033992083,41.40129709938873,42.44003035540813,40.740713560411464,39.39982326359949,,,0
2010-08-23,1.3420000076293945,1.3593330383300781,1.2666670083999634,1.2726670503616333,16321500,100.0,100.0,100.0,78.16053446403045,81.99022210847545,85.21376060871296,88.44962946657861,81.05835222323002,61.65241090242056,55.00937837703543,55.094305120519735,47.402654327796704,41.89390509052893,38.120188122650895,45.45452674825143,50.98244689457505,48.90870773810262,47.1770678137186,48.02260457765765,46.27948108423862,,,0
2010-08-24,1.2799999713897705,1.3140000104904175,1.2633329629898071,1.2833329439163208,10096500,0.0,52.55114654940403,59.030748168138935,59.388723349762316,50.93622273522098,56.90784617167312,62.57139733395458,68.95727940020568,64.38049815233202,51.504369996404755,46.78454331542809,46.87000048793228,41.184842298956326,36.96210903574657,33.993103512878605,41.06028226881989,46.50947061295361,44.7774693435266,43.321658087133656,44.15585722479949,,,0
2010-08-25,1.3266669511795044,1.3320000171661377,1.237333059310913,1.2773330211639404,7549500,100.0,42.94493535842205,65.03771882768459,68.68686199723652,68.89641087591612,61.12751850208951,64.97322112437809,68.809495122459,73.37392966694289,69.15706489196548,56.85034829081671,52.16761594287908,52.23666973632977,46.469911086983714,42.09311174365681,38.966725347165145,45.05814729168666,49.82305394148849,48.07856784554574,46.606010259859595,,,0
2010-08-26,1.3166669607162476,1.3513330221176147,1.3066669702529907,1.3259999752044678,6507000,0.0,82.35305254787454,39.32599394646246,61.56597126770315,65.38461318030227,65.60519492648436,58.522670123716175,62.467845880871174,66.43677244294744,71.20311804543047,67.22531565316012,55.53842619911227,51.0608136065791,51.129968402153125,45.59202106300999,41.371519376397806,38.34755378224037,44.412617432792096,49.1703530321586,47.47049469583744,,,0
2010-08-27,1.3133330345153809,1.324666976928711,1.2999999523162842,1.3166669607162476,5694000,0.0,0.0,77.77713758930629,38.251330345958344,60.48945911660276,64.35312991102201,64.57672361024851,57.702885792923134,61.67497266757646,65.6816814864184,70.50765663651416,66.6050499735245,55.114396410424966,50.70217907946092,50.77135205925444,45.30666522243742,41.13641337334138,38.14547694376282,44.2014940429842,48.95653175807726,,,0
2010-08-30,1.324666976928711,1.3459999561309814,1.307332992553711,1.3133330345153809,10992000,100.0,77.27054769470836,45.94619410522449,81.30798796791444,43.50018864651934,62.70632009749102,66.16757875531218,66.36905395452203,59.62556554109069,63.26026113518233,66.95834813652007,71.45546812492796,67.62068479080386,56.249946782014874,51.85183822492363,51.91782466092997,46.44616313065993,42.252052709313155,39.23406626257914,45.08888553230873,,,0
2010-08-31,1.2986669540405273,1.3193329572677612,1.2886669635772705,1.3106670379638672,3016500,0.0,30.358260425314512,27.869510797398178,22.369086635625933,59.589052839912604,36.401894960189985,55.555654314842634,59.24928259070805,59.46671892762049,53.995111887551765,57.777753936152926,61.69352454702112,66.54923181488633,63.210671339314686,53.1645286291142,49.21875418364475,49.284819724903116,44.327578281297775,40.49155959387322,37.71155748906794,,,0
2010-09-01,1.363332986831665,1.3793330192565918,1.3066669702529907,1.3079999685287476,7423500,100.0,71.32331092008278,74.50978100551869,72.15147039684021,65.89560006242952,75.71992447176595,54.76180592808304,65.37579065748244,67.65943701882031,67.79653632749488,62.74492548234783,65.26494206563117,67.95940558173251,71.42844082408817,68.34521860591245,58.787015705879355,54.91321163164861,54.96529874137217,50.0,46.079396833744134,,,0
2010-09-02,1.4040000438690186,1.4160000085830688,1.3539999723434448,1.3580000400543213,7306500,100.0,100.0,80.2029950022783,81.77573451383631,79.90838909323982,74.78609325317832,80.59192919013094,61.71279472623138,69.59996309299314,71.37466762931813,71.48212909030767,66.72490349273772,68.74988419815864,70.94790972309183,73.82908989434033,70.89938392334886,61.679997036933386,57.883303141758276,57.92875726824932,53.01087211322023,,,0
2010-09-03,1.4033329486846924,1.4199999570846558,1.3773330450057983,1.391332983970642,6519000,0.0,98.38609201236676,99.37066601888901,79.79766964267975,81.39513994813593,79.54493916727151,74.46765284840443,80.32752574019551,61.5576388090172,69.46095260461709,71.24041904131929,71.34818216947576,66.60817742715494,68.63692270922465,70.83952352326774,73.7274722452946,70.80566597826515,61.6090554043983,57.820821871407944,57.866294345742055,,,0
2010-09-07,1.369333028793335,1.399999976158142,1.3666670322418213,1.3739999532699585,3651000,0.0,0.0,53.982289682062444,75.23786492916419,63.453619722659084,65.78940646120628,64.57537281771076,61.188579245597985,68.82003706847622,54.565623949623344,63.04341558620355,65.00844685779344,65.12813098526885,61.155549611075024,63.3332096093945,65.72226896566747,68.89447953409383,66.33653418655979,58.197508735810985,54.80565070606401,,,0
2010-09-08,1.3933329582214355,1.3966670036315918,1.3733329772949219,1.3773330450057983,4326000,100.0,41.37929617008333,40.908776877842215,65.10055515952736,78.86158059854681,68.0699896350691,69.86746497153197,68.72936298947101,65.5277062803864,71.68347750880835,57.93804588674682,65.30604549210227,67.04348428955632,67.14967318379452,63.27753412978775,65.22975002948098,67.38532366555555,70.27014143570919,67.7724042095611,59.77000218985031,1.3222399759292602,,0
2010-09-09,1.380666971206665,1.4033329486846924,1.3793330192565918,1.399999976158142,5643000,0.0,65.45569225167114,33.96256334473706,33.64495039974331,57.73838667240006,73.20763679990715,63.815830493280934,65.73222918043052,64.72388953277579,61.876807471362305,68.36983127154136,55.753996693370425,63.26198572380083,65.04700164800053,65.15628012237542,61.50437261500021,63.49647338098514,65.70300307201255,68.66743443966345,66.28039849432284,1.317999975681305,,0
2010-09-10,1.3446669578552246,1.3953330516815186,1.3173329830169678,1.3833329677581787,5799000,0.0,0.0,33.02776073468665,22.500106171586694,22.360263623783,43.69390921085062,60.81508005731032,54.189950831037386,56.26678466796875,55.52630229177755,53.41771521567402,60.4301289456238,50.35846015311305,58.09384917076301,59.9710848977377,60.08649520501709,56.96718117810065,59.03770166761266,61.349694328356115,64.48702092638119,1.3131199741363526,,0
2010-09-13,1.3813329935073853,1.3933329582214355,1.3666670322418213,1.3926670551300049,5412000,100.0,50.45827612059052,42.96866377859145,55.48785740064527,42.32551950131201,42.12944068095477,54.8736646200901,66.57749830388866,60.290485194096256,61.860484071178085,61.14931746506756,59.11100850280261,64.61532853768483,54.81235197907207,61.31283702382118,62.91827676996462,63.017339199568745,59.97449806122556,61.77178029563235,63.79305419133314,1.311466634273529,,0
2010-09-14,1.4079999923706055,1.440000057220459,1.3686670064926147,1.369333028793335,9820500,100.0,100.0,63.7582716683508,56.547839525883546,64.21590369218524,51.37266891716583,51.171864631718634,60.56791836596551,69.80677663904687,63.79689833864382,65.10644385161017,64.4209916070464,62.44892403370311,67.1428325103648,57.580385372219965,63.35979821503373,64.80301170628366,64.89227217016709,61.910453621706516,63.54162117861567,1.3140266346931457,,0
2010-09-15,1.4653329849243164,1.4666670560836792,1.3860000371932983,1.3986669778823853,10269000,100.0,100.0,100.0,77.0211762199344,71.26001436154485,74.82775162691009,63.63645897898162,63.45026701955564,68.98267497406526,75.0,69.57326022394616,70.5036258125435,69.8751394095442,68.05547578949003,71.5169779023754,62.516871169355326,67.1021198344975,68.27027735617563,68.34283600634329,65.49826797629477,1.3218532943725585,,0
2010-09-16,1.3960000276565552,1.5440000295639038,1.3893330097198486,1.476667046546936,40267500,0.0,45.26314501609805,54.782740524781346,63.5087747917434,53.3922841708878,50.55874753442318,55.076239236486636,48.76410679878888,48.65469944082293,54.832416982648645,62.086109919506754,58.320371823155405,59.39399817771925,58.94734690958137,57.6470377865759,61.60000839233599,54.80427295367786,59.72518617621519,61.00305704277463,61.082760864129405,1.3287066340446472,,0
2010-09-17,1.348667025566101,1.4213329553604126,1.3200000524520874,1.401332974433899,17977500,0.0,0.0,32.950194195842855,41.86061017947992,50.84271567669654,44.1463228479529,42.19121554733496,46.66675126737631,42.054321658488874,41.972925981380435,48.096970701946134,55.555587933529665,52.52102387175833,53.62524849946319,53.260881184760756,52.19708135213065,56.272878564765435,50.54707514787863,55.555610256641074,56.87024118576961,1.3323999738693237,,0
2010-09-20,1.4040000438690186,1.4233330488204956,1.343999981880188,1.378000020980835,14212500,100.0,53.89613631745478,32.170550694744776,49.12791302105858,54.4271761021665,60.136689569100774,53.54967388962518,51.56257203247172,54.74460438462477,50.083526626724336,50.0,54.614282553050586,60.42218680526461,57.46550244911072,58.35386551217828,57.99755074646776,56.95442830136938,60.28762969960803,54.663999819213,58.90912395273914,1.3372799754142761,,0
2010-09-21,1.3846670389175415,1.4366669654846191,1.378000020980835,1.3926670551300049,11940000,0.0,74.10735953405796,45.355295377574016,28.91990013763163,45.308355461508484,50.60545917739989,56.41031029382603,50.57472563723379,48.79861601622757,51.99316969314753,47.77077608330507,47.69477965535054,52.318928728863256,58.195728847648624,55.44797323406877,56.346464148739784,56.0141727262529,55.04057615109421,58.41376620564022,53.11893985829758,1.3422399759292603,,0
2010-09-22,1.324666976928711,1.3966670036315918,1.3200000524520874,1.391332983970642,14443500,0.0,0.0,41.08905237943065,30.40290976925027,22.01590266400926,36.50106014436501,41.55076006880986,47.31181658594361,43.13722339224482,41.8383829452962,44.97755027194894,41.78275526458139,41.7246053142067,46.28210065886301,52.2235008618584,50.0,50.91109144300801,50.63966151098098,49.842604001725476,53.27471210563427,1.3445466566085815,,0
2010-09-23,1.3040000200271606,1.3426669836044312,1.2999999523162842,1.3259999752044678,10021500,0.0,0.0,0.0,35.62218156478602,27.30255998814178,20.343096113280794,34.21046630447648,39.138596594622975,44.82167561802634,41.057475688304166,39.87914599963859,42.97994173915115,40.05339615646033,39.999957084481814,44.51296426995738,50.4405082037108,48.36322356409728,49.27388187677203,49.01958504766164,48.272334786744054,1.3441733169555663,,0
2010-09-24,1.340000033378601,1.3459999561309814,1.309999942779541,1.3300000429153442,8683500,100.0,63.52909497493463,30.857057610603732,26.470590813348977,47.73510328233079,38.26812768346457,29.653676553973526,40.69340249237509,44.72792539425835,49.455644381953576,45.62405894671814,44.41342379630298,47.074488005975084,44.08469450401844,44.029827343822454,47.97690585698938,53.222444759404254,51.14883424893163,51.96466571989907,51.71063841390576,1.344453318119049,,0
2010-09-27,1.3686670064926147,1.3873330354690552,1.3366669416427612,1.3600000143051147,6279000,100.0,100.0,75.78108301796648,44.495427141861136,39.271367315632,54.54544961945149,44.88783314723583,35.643637628051394,45.00849141463972,48.494531571904574,52.62391958667275,48.783784142980004,47.56264343160128,49.937167463835024,46.92676653934756,46.871327257300514,50.44058628253884,55.22389971729524,53.16093041737926,53.91145677000761,1.3443066573143005,,0
2010-09-28,1.4266669750213623,1.4326670169830322,1.3839999437332153,1.4026670455932617,18217500,100.0,100.0,100.0,85.58125106040393,60.32782060504583,55.089872613988376,64.02876803201326,54.713162734404975,45.101425741641194,52.064936510356205,54.73545086208121,57.95603802801718,54.171715415744494,52.95515389678383,54.87535286480402,51.87573212391063,51.820154798927575,54.773928408146595,58.79123416337939,56.76394317528206,1.3436266565322876,,0
2010-09-29,1.4653329849243164,1.4686670303344727,1.408666968345642,1.4126670360565186,29539500,100.0,100.0,100.0,100.0,88.64452429578064,66.66651888654576,61.734634297652605,68.42097932266645,59.52378379174998,50.0,55.84237691193092,58.11857745763239,60.890475100230844,57.17511014773516,55.97348003525657,57.65960449989139,54.69225286671899,54.63708390910307,57.26497787489646,60.869561161106624,1.3458666563034059,,0
2010-09-30,1.3606669902801514,1.476667046546936,1.3459999561309814,1.4666670560836792,32937000,0.0,26.97653606752077,48.01322758371598,54.492837302934475,60.651727802000664,56.27908852893134,46.53844765125711,44.08016749277414,51.42405094628803,46.23045916681568,40.27264021214902,46.024647987444126,48.33874025264404,51.21458229944795,48.56045650239975,47.690896153611504,49.40751511041853,47.212577094391136,47.17146037255698,49.83475173154531,1.3461199951171876,,0
2010-10-01,1.3733329772949219,1.3833329677581787,1.3539999723434448,1.3793330192565918,8965500,100.0,10.794999654560016,32.905549875210724,51.09019048600531,56.8681006926142,62.44020070062983,58.12910348079514,48.42289822329931,45.95063328120002,52.84171267736241,47.64537804595045,41.64644717039623,47.1490798094524,49.36974391367909,52.13501709306398,49.48157196561768,48.611104672301764,50.268815222981885,48.07197092626115,48.03078676366349,1.3455866551399231,,0
2010-10-04,1.3993330001831055,1.4113329648971558,1.3533329963684082,1.3619999885559082,9654000,100.0,100.0,26.97653606752077,42.49058432839242,56.38880237864268,61.04218571476112,65.64554341935623,61.47536057912514,51.90302929805386,49.42334477118792,55.50719495960213,50.328481054447806,44.27743121936376,49.31647999229836,51.36226642446993,53.91966805410532,51.2726895590721,50.402149741733126,51.94806039267438,49.7512456990282,1.3451866555213927,,0
2010-10-05,1.4079999923706055,1.418666958808899,1.4006669521331787,1.409999966621399,4980000,100.0,100.0,100.0,31.140338493874793,45.104769621874006,57.908831119397234,62.25966921835998,66.59581292023836,62.47504270490323,52.96104236388397,50.48386631595949,56.329997581043315,51.16279177221696,45.102514973181876,50.0,51.992063767697786,54.48536150962155,51.84185522535626,50.971760529696205,52.482907724523564,1.3454133152961731,,0
2010-10-06,1.3639999628067017,1.4173330068588257,1.3546669483184814,1.4040000438690186,4701000,0.0,16.456203330443657,44.06802776754906,51.82462602312581,24.149610834475254,36.64756087462974,49.20266454641287,53.73444460602896,58.395545914987004,55.202790388172396,47.640739404093736,45.62680068887876,51.495414768264304,47.14284132932448,41.94914732523477,46.79610184100949,48.785063940396945,51.28887211828278,48.939753733304755,48.163618780683414,1.3452933144569397,,0
2010-10-07,1.3619999885559082,1.3760000467300415,1.3559999465942383,1.3713330030441284,2115000,0.0,0.0,15.854158489249428,42.97545087515,50.71410872436247,23.905677280762177,36.33786499705332,48.86871219651521,53.40206945752783,58.07052727088755,54.91225230278492,47.42419287674083,45.428137350265594,51.295304984130205,46.97507477651891,41.816257891823014,46.66019956613649,48.64866711517505,51.15246675442534,48.8155422878407,1.3449066543579102,,0
2010-10-08,1.3619999885559082,1.3860000371932983,1.3593330383300781,1.3619999885559082,4017000,,0.0,0.0,15.854158489249428,42.97545087515,50.714108724362454,23.905677280762177,36.33786499705332,48.86871219651522,53.40206945752783,58.07052727088755,54.91225230278493,47.42419287674083,45.428137350265594,51.295304984130205,46.97507477651891,41.81625789182302,46.660199566136484,48.64866711517505,51.15246675442534,1.345013313293457,,0
2010-10-11,1.3493330478668213,1.3799999952316284,1.3380000591278076,1.3626669645309448,2568000,0.0,0.0,0.0,0.0,12.871655235660498,37.142981216999466,44.653798054863294,22.468274564082947,34.491773557193056,46.854547577331566,51.38884601834339,56.0931668201117,53.14084737941419,46.09712272370673,44.20899153258537,50.063150194378714,45.9396358034692,40.99376444538067,45.81745617598616,47.802195193002525,1.3454133152961731,,0
