down_buy_val,down_buy_int,down_sell_val,down_sell_int,up_buy_val,up_buy_int,up_sell_val,up_sell_int,total_return,annualized_return,sharpe_ratio,sortino_ratio,max_drawdown,fitness
11.249873566036229,12,65.16499707819544,12,55.4027232070848,5,74.52037635643764,15,7.640765886036894,0.39286570832392376,1.15902519686939,1.289101068893039,-0.2599615975709206,1.5112451684974177
11.249873566036229,12,65.16499707819544,12,55.4027232070848,5,74.52037635643764,15,7.640765886036894,0.39286570832392376,1.15902519686939,1.289101068893039,-0.2599615975709206,1.5112451684974177
11.249873566036229,12,65.16499707819544,12,55.4027232070848,5,74.52037635643764,15,7.640765886036894,0.39286570832392376,1.15902519686939,1.289101068893039,-0.2599615975709206,1.5112451684974177
11.249873566036229,12,65.16499707819544,12,55.4027232070848,5,74.52037635643764,15,7.640765886036894,0.39286570832392376,1.15902519686939,1.289101068893039,-0.2599615975709206,1.5112451684974177
11.249873566036229,12,65.16499707819544,12,55.4027232070848,5,74.52037635643764,15,7.640765886036894,0.39286570832392376,1.15902519686939,1.289101068893039,-0.2599615975709206,1.5112451684974177
11.249873566036229,12,65.16499707819544,12,55.4027232070848,5,74.52037635643764,15,7.640765886036894,0.39286570832392376,1.15902519686939,1.289101068893039,-0.2599615975709206,1.5112451684974177
11.249873566036229,12,65.16499707819544,12,55.4027232070848,5,74.52037635643764,15,7.640765886036894,0.39286570832392376,1.15902519686939,1.289101068893039,-0.2599615975709206,1.5112451684974177
11.249873566036229,12,65.16499707819544,12,55.4027232070848,5,74.52037635643764,15,7.640765886036894,0.39286570832392376,1.15902519686939,1.289101068893039,-0.2599615975709206,1.5112451684974177
11.249873566036229,12,65.16499707819544,12,55.4027232070848,5,74.52037635643764,15,7.640765886036894,0.39286570832392376,1.15902519686939,1.289101068893039,-0.2599615975709206,1.5112451684974177
11.249873566036229,12,65.16499707819544,12,55.4027232070848,5,74.52037635643764,15,7.640765886036894,0.39286570832392376,1.15902519686939,1.289101068893039,-0.2599615975709206,1.5112451684974177
11.249873566036229,12,65.16499707819544,12,55.4027232070848,5,74.52037635643764,15,7.640765886036894,0.39286570832392376,1.15902519686939,1.289101068893039,-0.2599615975709206,1.5112451684974177
11.249873566036229,12,65.16499707819544,12,55.4027232070848,5,74.52037635643764,15,7.640765886036894,0.39286570832392376,1.15902519686939,1.289101068893039,-0.2599615975709206,1.5112451684974177
11.249873566036229,12,65.16499707819544,12,55.4027232070848,5,74.52037635643764,15,7.640765886036894,0.39286570832392376,1.15902519686939,1.289101068893039,-0.2599615975709206,1.5112451684974177
11.249873566036229,12,65.16499707819544,12,55.4027232070848,5,74.52037635643764,15,7.640765886036894,0.39286570832392376,1.15902519686939,1.289101068893039,-0.2599615975709206,1.5112451684974177
11.249873566036229,12,65.16499707819544,12,55.4027232070848,5,74.52037635643764,15,7.640765886036894,0.39286570832392376,1.15902519686939,1.289101068893039,-0.2599615975709206,1.5112451684974177
11.249873566036229,12,65.16499707819544,12,55.4027232070848,5,74.52037635643764,15,7.640765886036894,0.39286570832392376,1.15902519686939,1.289101068893039,-0.2599615975709206,1.5112451684974177
